rho,turnover_cap,x,width_factor,q_infimum,lower_attained
0.8,0.5,5.9957081545064375,1.7574180114523685,3.297854077253219,True
0.8,0.5,6.008583690987124,1.7578906351474215,3.3042918454935624,True
0.8,0.5,6.021459227467811,1.7583614207933627,3.3107296137339057,True
0.8,0.5,6.034334763948498,1.7588303790917323,3.317167381974249,True
0.8,0.5,6.047210300429184,1.7592975206611567,3.3236051502145925,True
0.8,0.5,6.060085836909871,1.759762856038149,3.330042918454936,True
0.8,0.5,6.072961373390558,1.7602263956779003,3.336480686695279,True
0.8,0.5,6.085836909871245,1.7606881499550646,3.3429184549356226,True
0.8,0.5,6.098712446351931,1.7611481291645308,3.349356223175966,True
0.8,0.5,6.111587982832618,1.7616063435221894,3.3557939914163093,True
0.8,0.5,6.124463519313305,1.7620628031656878,3.3622317596566527,True
0.8,0.5,6.1373390557939915,1.7625175181551789,3.368669527896996,True
0.8,0.5,6.150214592274678,1.7629704984740588,3.3751072961373394,True
0.8,0.5,6.163090128755365,1.763421754029699,3.3815450643776828,True
0.8,0.5,6.175965665236052,1.7638712946541675,3.387982832618026,True
0.8,0.5,6.1888412017167385,1.7643191301049435,3.3944206008583695,True
0.8,0.5,6.201716738197425,1.7647652700656231,3.400858369098713,True
0.8,0.5,6.214592274678112,1.7652097241466178,3.4072961373390562,True
0.8,0.5,6.227467811158799,1.7656525018858433,3.4137339055793996,True
0.8,0.5,6.240343347639485,1.7660936127494038,3.420171673819743,True
0.8,0.5,6.253218884120171,1.7665330661322645,3.4266094420600854,True
0.8,0.5,6.266094420600858,1.7669708713589196,3.433047210300429,True
0.8,0.5,6.278969957081545,1.767407037684053,3.439484978540772,True
0.8,0.5,6.291845493562231,1.7678415742931872,3.4459227467811155,True
0.8,0.5,6.304721030042918,1.7682744903033318,3.452360515021459,True
0.8,0.5,6.317596566523605,1.7687057947636182,3.4587982832618023,True
0.8,0.5,6.330472103004292,1.7691354966559327,3.4652360515021456,True
0.8,0.5,6.343347639484978,1.7695636048955374,3.471673819742489,True
0.8,0.5,6.356223175965665,1.7699901283316881,3.4781115879828324,True
0.8,0.5,6.369098712446352,1.7704150757482449,3.4845493562231757,True
0.8,0.5,6.381974248927039,1.7708384558642734,3.490987124463519,True
0.8,0.5,6.394849785407725,1.7712602773346424,3.4974248927038625,True
0.8,0.5,6.407725321888412,1.7716805487506124,3.503862660944206,True
0.8,0.5,6.420600858369099,1.7720992786404204,3.510300429184549,True
0.8,0.5,6.4334763948497855,1.7725164754698561,3.5167381974248926,True
0.8,0.5,6.446351931330472,1.7729321476428312,3.523175965665236,True
0.8,0.5,6.459227467811159,1.7733463035019454,3.5296137339055793,True
0.8,0.5,6.472103004291846,1.773758951329045,3.5360515021459227,True
0.8,0.5,6.484978540772532,1.7741700993457719,3.542489270386266,True
0.8,0.5,6.497854077253219,1.7745797557141132,3.5489270386266094,True
0.8,0.5,6.510729613733906,1.7749879285369388,3.5553648068669528,True
0.8,0.5,6.523605150214593,1.7753946258585371,3.561802575107296,True
0.8,0.5,6.536480686695279,1.7757998556651433,3.5682403433476395,True
0.8,0.5,6.549356223175965,1.7762036258854603,3.574678111587983,True
0.8,0.5,6.562231759656652,1.776605944391179,3.5811158798283262,True
0.8,0.5,6.575107296137339,1.7770068189974877,3.5875536480686696,True
0.8,0.5,6.587982832618025,1.7774062574635776,3.593991416309013,True
0.8,0.5,6.600858369098712,1.7778042674931456,3.6004291845493563,True
0.8,0.5,6.613733905579399,1.778200856734888,3.6068669527896997,True
0.8,0.5,6.626609442060086,1.7785960327829908,3.613304721030043,True
0.8,0.5,6.639484978540772,1.7789898031776141,3.6197424892703864,True
0.8,0.5,6.652360515021459,1.7793821754053731,3.62618025751073,True
0.8,0.5,6.665236051502146,1.7797731568998107,3.632618025751073,True
0.8,0.5,6.6781115879828326,1.7801627550418682,3.6390557939914165,True
0.8,0.5,6.690987124463519,1.7805509771603483,3.64549356223176,True
0.8,0.5,6.703862660944206,1.7809378305323773,3.6519313304721033,True
0.8,0.5,6.716738197424893,1.7813233223838572,3.6583690987124466,True
0.8,0.5,6.7296137339055795,1.7817074598899165,3.66480686695279,True
0.8,0.5,6.742489270386266,1.7820902501753566,3.6712446351931334,True
0.8,0.5,6.755364806866953,1.7824717003150892,3.6776824034334767,True
0.8,0.5,6.76824034334764,1.7828518173345755,3.68412017167382,True
0.8,0.5,6.781115879828326,1.783230608210257,3.6905579399141635,True
0.8,0.5,6.793991416309013,1.7836080798699787,3.696995708154507,True
0.8,0.5,6.8068669527897,1.7839842391934175,3.70343347639485,True
0.8,0.5,6.819742489270387,1.7843590930124942,3.7098712446351936,True
0.8,0.5,6.832618025751073,1.784732648111791,3.716309012875537,True
0.8,0.5,6.845493562231759,1.7851049112289603,3.7227467811158794,True
0.8,0.5,6.858369098712446,1.785475889055127,3.729184549356223,True
0.8,0.5,6.871244635193133,1.7858455882352942,3.735622317596566,True
0.8,0.5,6.884120171673819,1.786214015368735,3.7420600858369095,True
0.8,0.5,6.896995708154506,1.7865811770093887,3.748497854077253,True
0.8,0.5,6.909871244635193,1.7869470796662477,3.7549356223175963,True
0.8,0.5,6.92274678111588,1.7873117298037426,3.7613733905579396,True
0.8,0.5,6.935622317596566,1.7876751338421233,3.767811158798283,True
0.8,0.5,6.948497854077253,1.7880372981578347,3.7742489270386264,True
0.8,0.5,6.96137339055794,1.7883982290838916,3.7806866952789697,True
0.8,0.5,6.9742489270386265,1.7887579329102448,3.787124463519313,True
0.8,0.5,6.987124463519313,1.7891164158841497,3.7935622317596565,True
0.8,0.5,7.0,1.7894736842105263,3.8,True
0.8,0.5,7.012875536480687,1.7898297440523172,3.806437768240343,True
0.8,0.5,7.0257510729613735,1.790184601530842,3.8128755364806866,True
0.8,0.5,7.03862660944206,1.790538262726149,3.81931330472103,True
0.8,0.5,7.051502145922747,1.7908907336773616,3.8257510729613733,True
0.8,0.5,7.064377682403434,1.7912420203830217,3.8321888412017167,True
0.8,0.5,7.07725321888412,1.7915921288014311,3.83862660944206,True
0.8,0.5,7.090128755364807,1.791941064850988,3.8450643776824034,True
0.8,0.5,7.103004291845494,1.7922888344105194,3.8515021459227468,True
0.8,0.5,7.115879828326181,1.792635443319613,3.85793991416309,True
0.8,0.5,7.128755364806867,1.7929808973789427,3.8643776824034335,True
0.8,0.5,7.141630901287554,1.7933252023505932,3.870815450643777,True
0.8,0.5,7.15450643776824,1.7936683639583793,3.8772532188841202,True
0.8,0.5,7.167381974248927,1.7940103878881644,3.8836909871244636,True
0.8,0.5,7.180257510729613,1.7943512797881729,3.890128755364807,True
0.8,0.5,7.1931330472103,1.7946910452693026,3.8965665236051503,True
0.8,0.5,7.206008583690987,1.795029689905432,3.9030042918454937,True
0.8,0.5,7.218884120171674,1.7953672192337247,3.909442060085837,True
0.8,0.5,7.23175965665236,1.7957036387549319,3.9158798283261804,True
0.8,0.5,7.244635193133047,1.7960389539336907,3.922317596566524,True
0.8,0.5,7.257510729613734,1.7963731701988201,3.928755364806867,True
0.8,0.5,7.2703862660944205,1.7967062929436142,3.9351931330472105,True
0.8,0.5,7.283261802575107,1.7970383275261321,3.941630901287554,True
0.8,0.5,7.296137339055794,1.7973692792694858,3.9480686695278973,True
0.8,0.5,7.309012875536481,1.7976991534621227,3.9545064377682406,True
0.8,0.5,7.3218884120171674,1.7980279553581102,3.960944206008584,True
0.8,0.5,7.334763948497854,1.798355690177412,3.9673819742489274,True
0.8,0.5,7.347639484978541,1.7986823631061668,3.9738197424892707,True
0.8,0.5,7.360515021459228,1.799007979296959,3.980257510729614,True
0.8,0.5,7.373390557939914,1.7993325438690921,3.9866952789699575,True
0.8,0.5,7.386266094420601,1.7996560619088562,3.993133047210301,True
0.8,0.5,7.399141630901288,1.7999785384697926,3.999570815450644,True
0.8,0.5,7.412017167381975,1.800299978572959,4.006008583690988,True
0.8,0.5,7.424892703862661,1.8006203872071878,4.012446351931331,True
0.8,0.5,7.437768240343348,1.8009397693293463,4.018884120171674,True
0.8,0.5,7.450643776824034,1.801258129864591,4.025321888412017,True
0.8,0.5,7.463519313304721,1.8015754737066214,4.03175965665236,True
0.8,0.5,7.476394849785407,1.8018918057179296,4.0381974248927035,True
0.8,0.5,7.489270386266094,1.8022071307300511,4.044635193133047,True
0.8,0.5,7.502145922746781,1.8025214535438079,4.05107296137339,True
0.8,0.5,7.515021459227468,1.802834778929554,4.057510729613734,True
0.8,0.5,7.527896995708154,1.803147111627416,4.063948497854077,True
0.8,0.5,7.540772532188841,1.8034584563475329,4.07038626609442,True
0.8,0.5,7.553648068669528,1.803768817770292,4.076824034334764,True
0.8,0.5,7.5665236051502145,1.8040782005465634,4.083261802575107,True
0.8,0.5,7.579399141630901,1.8043866092979328,4.08969957081545,True
0.8,0.5,7.592274678111588,1.8046940486169323,4.096137339055794,True
0.8,0.5,7.605150214592275,1.8050005230672668,4.102575107296137,True
0.8,0.5,7.618025751072961,1.8053060371840404,4.1090128755364805,True
0.8,0.5,7.630901287553648,1.805610595473981,4.115450643776824,True
0.8,0.5,7.643776824034335,1.8059142024156605,4.121888412017167,True
0.8,0.5,7.656652360515022,1.8062168624597152,4.128326180257511,True
0.8,0.5,7.669527896995708,1.806518580029064,4.134763948497854,True
0.8,0.5,7.682403433476395,1.8068193595191213,4.141201716738197,True
0.8,0.5,7.695278969957082,1.8071192052980136,4.147639484978541,True
0.8,0.5,7.708154506437769,1.8074181217067882,4.154077253218884,True
0.8,0.5,7.721030042918455,1.8077161130596249,4.1605150214592275,True
0.8,0.5,7.733905579399142,1.8080131836440418,4.166952789699571,True
0.8,0.5,7.746781115879828,1.8083093377211024,4.173390557939914,True
0.8,0.5,7.759656652360515,1.8086045795256183,4.179828326180258,True
0.8,0.5,7.772532188841201,1.808898913266352,4.186266094420601,True
0.8,0.5,7.785407725321888,1.8091923431262154,4.192703862660944,True
0.8,0.5,7.798283261802575,1.809484873262469,4.199141630901288,True
0.8,0.5,7.8111587982832615,1.8097765078069188,4.205579399141631,True
0.8,0.5,7.824034334763948,1.8100672508661095,4.212017167381974,True
0.8,0.5,7.836909871244635,1.810357106521518,4.218454935622318,True
0.8,0.5,7.849785407725322,1.8106460788297438,4.224892703862661,True
0.8,0.5,7.8626609442060085,1.8109341718226997,4.2313304721030045,True
0.8,0.5,7.875536480686695,1.8112213895077982,4.237768240343348,True
0.8,0.5,7.888412017167382,1.8115077358681362,4.244206008583691,True
0.8,0.5,7.901287553648069,1.8117932148626816,4.250643776824035,True
0.8,0.5,7.914163090128755,1.8120778304264544,4.257081545064378,True
0.8,0.5,7.927038626609442,1.8123615864707066,4.263519313304721,True
0.8,0.5,7.939914163090129,1.8126444868831038,4.269957081545065,True
0.8,0.5,7.952789699570816,1.8129265355279003,4.276394849785408,True
0.8,0.5,7.965665236051502,1.8132077362461168,4.282832618025751,True
0.8,0.5,7.978540772532189,1.8134880928557133,4.289270386266095,True
0.8,0.5,7.991416309012876,1.8137676091517634,4.295708154506438,True
0.8,0.5,8.004291845493562,1.8140462889066244,4.302145922746781,True
0.8,0.5,8.01716738197425,1.814324135870107,4.308583690987125,True
0.8,0.5,8.030042918454935,1.8146011537696443,4.315021459227467,True
0.8,0.5,8.042918454935622,1.8148773463104582,4.321459227467811,True
0.8,0.5,8.055793991416309,1.8151527171757242,4.327896995708154,True
0.8,0.5,8.068669527896995,1.8154272700267355,4.3343347639484975,True
0.8,0.5,8.081545064377682,1.8157010085030654,4.340772532188841,True
0.8,0.5,8.094420600858369,1.8159739362227272,4.347210300429184,True
0.8,0.5,8.107296137339056,1.8162460567823346,4.353648068669528,True
0.8,0.5,8.120171673819742,1.8165173737572597,4.360085836909871,True
0.8,0.5,8.133047210300429,1.816787890701789,4.366523605150214,True
0.8,0.5,8.145922746781116,1.8170576111492789,4.372961373390558,True
0.8,0.5,8.158798283261802,1.817326538612309,4.379399141630901,True
0.8,0.5,8.17167381974249,1.8175946765828361,4.385836909871244,True
0.8,0.5,8.184549356223176,1.8178620285323435,4.392274678111588,True
0.8,0.5,8.197424892703863,1.8181285979119917,4.398712446351931,True
0.8,0.5,8.21030042918455,1.818394388152767,4.4051502145922745,True
0.8,0.5,8.223175965665236,1.8186594026656293,4.411587982832618,True
0.8,0.5,8.236051502145923,1.8189236448416555,4.418025751072961,True
0.8,0.5,8.24892703862661,1.819187118052188,4.424463519313305,True
0.8,0.5,8.261802575107296,1.8194498256489735,4.430901287553648,True
0.8,0.5,8.274678111587983,1.8197117709643102,4.437339055793991,True
0.8,0.5,8.28755364806867,1.8199729573111842,4.443776824034335,True
0.8,0.5,8.300429184549357,1.8202333879834123,4.450214592274678,True
0.8,0.5,8.313304721030043,1.8204930662557783,4.4566523605150214,True
0.8,0.5,8.32618025751073,1.8207519953841718,4.463090128755365,True
0.8,0.5,8.339055793991417,1.8210101786057236,4.469527896995708,True
0.8,0.5,8.351931330472102,1.8212676191389399,4.475965665236051,True
0.8,0.5,8.36480686695279,1.8215243201838376,4.482403433476395,True
0.8,0.5,8.377682403433475,1.8217802849220768,4.488841201716737,True
0.8,0.5,8.390557939914164,1.82203551651709,4.495278969957082,True
0.8,0.5,8.403433476394849,1.8222900181142152,4.501716738197424,True
0.8,0.5,8.416309012875537,1.8225437928408228,4.508154506437768,True
0.8,0.5,8.429184549356222,1.8227968438064457,4.514592274678111,True
0.8,0.5,8.44206008583691,1.8230491741029051,4.521030042918455,True
0.8,0.5,8.454935622317596,1.8233007868044366,4.527467811158798,True
0.8,0.5,8.467811158798284,1.8235516849678155,4.533905579399142,True
0.8,0.5,8.480686695278969,1.8238018716324798,4.540343347639484,True
0.8,0.5,8.493562231759658,1.8240513498206536,4.546781115879829,True
0.8,0.5,8.506437768240342,1.8243001225374684,4.553218884120171,True
0.8,0.5,8.519313304721031,1.8245481927710845,4.559656652360515,True
0.8,0.5,8.532188841201716,1.82479556349281,4.566094420600858,True
0.8,0.5,8.545064377682404,1.8250422376572182,4.572532188841202,True
0.8,0.5,8.55793991416309,1.8252882182022685,4.5789699570815445,True
0.8,0.5,8.570815450643778,1.82553350804942,4.585407725321889,True
0.8,0.5,8.583690987124463,1.8257781101037482,4.591845493562231,True
0.8,0.5,8.596566523605151,1.8260220272540602,4.5982832618025755,True
0.8,0.5,8.609442060085836,1.826265262373008,4.604721030042918,True
0.8,0.5,8.622317596566525,1.8265078183172005,4.611158798283262,True
0.8,0.5,8.63519313304721,1.826749697927317,4.617596566523605,True
0.8,0.5,8.648068669527897,1.8269909040282164,4.624034334763948,True
0.8,0.5,8.660944206008583,1.8272314394290483,4.6304721030042915,True
0.8,0.5,8.67381974248927,1.827471306923362,4.636909871244635,True
0.8,0.5,8.686695278969957,1.8277105092892136,4.643347639484978,True
0.8,0.5,8.699570815450643,1.8279490492892747,4.649785407725322,True
0.8,0.5,8.71244635193133,1.8281869296709377,4.656223175965665,True
0.8,0.5,8.725321888412017,1.8284241531664216,4.662660944206008,True
0.8,0.5,8.738197424892704,1.8286607224928761,4.669098712446352,True
0.8,0.5,8.75107296137339,1.8288966403524878,4.675536480686695,True
0.8,0.5,8.763948497854077,1.8291319094325789,4.681974248927038,True
0.8,0.5,8.776824034334764,1.8293665324057125,4.688412017167382,True
0.8,0.5,8.78969957081545,1.8296005119297927,4.694849785407725,True
0.8,0.5,8.802575107296137,1.8298338506481653,4.7012875536480685,True
0.8,0.5,8.815450643776824,1.8300665511897167,4.707725321888412,True
0.8,0.5,8.82832618025751,1.8302986161689734,4.714163090128755,True
0.8,0.5,8.841201716738198,1.830530048186199,4.720600858369099,True
0.8,0.5,8.854077253218884,1.8307608498274925,4.727038626609442,True
0.8,0.5,8.866952789699571,1.8309910236648836,4.733476394849785,True
0.8,0.5,8.879828326180258,1.831220572256429,4.739914163090129,True
0.8,0.5,8.892703862660944,1.8314494981463065,4.746351931330472,True
0.8,0.5,8.905579399141631,1.8316778038649089,4.752789699570815,True
0.8,0.5,8.918454935622318,1.8319054919289388,4.759227467811159,True
0.8,0.5,8.931330472103005,1.8321325648414986,4.765665236051502,True
0.8,0.5,8.944206008583691,1.8323590250921848,4.7721030042918455,True
0.8,0.5,8.957081545064376,1.8325848751571765,4.778540772532188,True
0.8,0.5,8.969957081545065,1.8328101174993277,4.784978540772532,True
0.8,0.5,8.98283261802575,1.8330347545682553,4.791416309012875,True
0.8,0.5,8.995708154506438,1.8332587888004295,4.797854077253219,True
0.8,0.5,9.008583690987125,1.8334822226192606,4.804291845493562,True
0.8,0.5,9.021459227467812,1.8337050584351862,4.810729613733906,True
0.8,0.5,9.034334763948499,1.8339272986457593,4.817167381974249,True
0.8,0.5,9.047210300429185,1.8341489456357332,4.8236051502145925,True
0.8,0.5,9.060085836909872,1.834370001777146,4.830042918454936,True
0.8,0.5,9.072961373390559,1.8345904694294082,4.836480686695279,True
0.8,0.5,9.085836909871245,1.8348103509393836,4.842918454935623,True
0.8,0.5,9.09871244635193,1.835029648641473,4.849356223175965,True
0.8,0.5,9.111587982832617,1.8352483648576985,4.855793991416308,True
0.8,0.5,9.124463519313304,1.835466501897785,4.862231759656652,True
0.8,0.5,9.13733905579399,1.8356840620592385,4.868669527896995,True
0.8,0.5,9.150214592274677,1.8359010476274324,4.8751072961373385,True
0.8,0.5,9.163090128755364,1.8361174608756816,4.881545064377682,True
0.8,0.5,9.17596566523605,1.8363333040653265,4.887982832618025,True
0.8,0.5,9.188841201716738,1.836548579445809,4.894420600858369,True
0.8,0.5,9.201716738197424,1.8367632892547512,4.900858369098712,True
0.8,0.5,9.214592274678111,1.836977435718034,4.907296137339055,True
0.8,0.5,9.227467811158798,1.8371910210498734,4.913733905579399,True
0.8,0.5,9.240343347639485,1.837404047452896,4.920171673819742,True
0.8,0.5,9.253218884120171,1.8376165171182162,4.926609442060085,True
0.8,0.5,9.266094420600858,1.837828432225509,4.933047210300429,True
0.8,0.5,9.278969957081545,1.8380397949430882,4.939484978540772,True
0.8,0.5,9.291845493562231,1.8382506074279765,4.9459227467811155,True
0.8,0.5,9.304721030042918,1.8384608718259816,4.952360515021459,True
0.8,0.5,9.317596566523605,1.8386705902717675,4.958798283261802,True
0.8,0.5,9.330472103004292,1.8388797648889275,4.965236051502146,True
0.8,0.5,9.343347639484978,1.8390883977900554,4.971673819742489,True
0.8,0.5,9.356223175965665,1.8392964910768173,4.978111587982832,True
0.8,0.5,9.369098712446352,1.839504046840021,4.984549356223176,True
0.8,0.5,9.381974248927039,1.8397110671596872,4.990987124463519,True
0.8,0.5,9.394849785407725,1.8399175541051187,4.9974248927038625,True
0.8,0.5,9.407725321888412,1.8401235097349689,5.003862660944206,True
0.8,0.5,9.420600858369099,1.8403289360973105,5.010300429184549,True
0.8,0.5,9.433476394849786,1.8405338352297032,5.016738197424893,True
0.8,0.5,9.446351931330472,1.840738209159262,5.023175965665236,True
0.8,0.5,9.459227467811159,1.8409420599027224,5.029613733905579,True
0.8,0.5,9.472103004291846,1.8411453894665075,5.036051502145923,True
0.8,0.5,9.484978540772532,1.8413481998467958,5.042489270386266,True
0.8,0.5,9.49785407725322,1.8415504930295818,5.048927038626609,True
0.8,0.5,9.510729613733906,1.8417522709907463,5.055364806866953,True
0.8,0.5,9.523605150214593,1.8419535356961168,5.061802575107296,True
0.8,0.5,9.53648068669528,1.8421542891015328,5.0682403433476395,True
0.8,0.5,9.549356223175966,1.8423545331529096,5.074678111587983,True
0.8,0.5,9.562231759656653,1.8425542697862998,5.081115879828326,True
0.8,0.5,9.57510729613734,1.842753500927957,5.08755364806867,True
0.8,0.5,9.587982832618026,1.8429522284943973,5.093991416309013,True
0.8,0.5,9.600858369098713,1.8431504543924606,5.100429184549356,True
0.8,0.5,9.6137339055794,1.8433481805193717,5.1068669527897,True
0.8,0.5,9.626609442060087,1.8435454087628003,5.113304721030043,True
0.8,0.5,9.639484978540773,1.8437421410009225,5.119742489270386,True
0.8,0.5,9.65236051502146,1.8439383791024786,5.12618025751073,True
0.8,0.5,9.665236051502147,1.8441341249268337,5.132618025751073,True
0.8,0.5,9.678111587982833,1.8443293803240355,5.1390557939914165,True
0.8,0.5,9.690987124463518,1.844524147134874,5.145493562231759,True
0.8,0.5,9.703862660944205,1.8447184271909365,5.151931330472102,True
0.8,0.5,9.716738197424892,1.8449122223146688,5.158369098712446,True
0.8,0.5,9.729613733905579,1.8451055343194285,5.164806866952789,True
0.8,0.5,9.742489270386265,1.8452983650095445,5.1712446351931325,True
0.8,0.5,9.755364806866952,1.8454907161803715,5.177682403433476,True
0.8,0.5,9.768240343347639,1.8456825896183462,5.184120171673819,True
0.8,0.5,9.781115879828326,1.8458739871010421,5.190557939914163,True
0.8,0.5,9.793991416309012,1.8460649103972255,5.196995708154506,True
0.8,0.5,9.806866952789699,1.846255361266909,5.203433476394849,True
0.8,0.5,9.819742489270386,1.8464453414614055,5.209871244635193,True
0.8,0.5,9.832618025751072,1.8466348527233836,5.216309012875536,True
0.8,0.5,9.84549356223176,1.846823896786918,5.222746781115879,True
0.8,0.5,9.858369098712446,1.8470124753775443,5.229184549356223,True
0.8,0.5,9.871244635193133,1.8472005902123125,5.235622317596566,True
0.8,0.5,9.88412017167382,1.8473882429998365,5.2420600858369095,True
0.8,0.5,9.896995708154506,1.8475754354403466,5.248497854077253,True
0.8,0.5,9.909871244635193,1.8477621692257435,5.254935622317596,True
0.8,0.5,9.92274678111588,1.8479484460396445,5.26137339055794,True
0.8,0.5,9.935622317596566,1.8481342675574386,5.267811158798283,True
0.8,0.5,9.948497854077253,1.8483196354463343,5.274248927038626,True
0.8,0.5,9.96137339055794,1.84850455136541,5.28068669527897,True
0.8,0.5,9.974248927038627,1.848689016965663,5.287124463519313,True
0.8,0.5,9.987124463519313,1.84887303389006,5.2935622317596565,True
0.8,0.5,10.0,1.8490566037735852,5.3,True
0.8,1.0,1.0,1.0,0.8,True
0.8,1.0,1.0128755364806867,1.0160944206008584,0.8,True
0.8,1.0,1.0257510729613735,1.0321888412017168,0.8,True
0.8,1.0,1.0386266094420602,1.0482832618025753,0.8,True
0.8,1.0,1.0515021459227467,1.0643776824034334,0.8,True
0.8,1.0,1.0643776824034334,1.0804721030042919,0.8,True
0.8,1.0,1.0772532188841202,1.0965665236051503,0.8,True
0.8,1.0,1.090128755364807,1.1126609442060085,0.8,True
0.8,1.0,1.1030042918454936,1.1287553648068671,0.8,True
0.8,1.0,1.1158798283261802,1.144849785407725,0.8,True
0.8,1.0,1.128755364806867,1.1609442060085837,0.8,True
0.8,1.0,1.1416309012875536,1.1770386266094421,0.8,True
0.8,1.0,1.1545064377682404,1.1931330472103006,0.8,True
0.8,1.0,1.167381974248927,1.2092274678111588,0.8,True
0.8,1.0,1.1802575107296138,1.2253218884120172,0.8,True
0.8,1.0,1.1931330472103003,1.2414163090128756,0.8,True
0.8,1.0,1.206008583690987,1.2575107296137338,0.8,True
0.8,1.0,1.2188841201716738,1.2736051502145922,0.8,True
0.8,1.0,1.2317596566523605,1.2896995708154506,0.8,True
0.8,1.0,1.2446351931330473,1.305793991416309,0.8,True
0.8,1.0,1.2575107296137338,1.321888412017167,0.8,True
0.8,1.0,1.2703862660944205,1.3379828326180252,0.8,True
0.8,1.0,1.2832618025751072,1.3540772532188836,0.8,True
0.8,1.0,1.296137339055794,1.3701716738197423,0.8,True
0.8,1.0,1.3090128755364807,1.3862660944206007,0.8,True
0.8,1.0,1.3218884120171674,1.4023605150214589,0.8,True
0.8,1.0,1.3347639484978542,1.4184549356223175,0.8,True
0.8,1.0,1.3476394849785407,1.4345493562231757,0.8,True
0.8,1.0,1.3605150214592274,1.4506437768240341,0.8,True
0.8,1.0,1.3733905579399142,1.4667381974248928,0.8,True
0.8,1.0,1.386266094420601,1.4828326180257512,0.8,True
0.8,1.0,1.3991416309012876,1.4989270386266096,0.8,True
0.8,1.0,1.4120171673819741,1.5150214592274678,0.8,True
0.8,1.0,1.4248927038626609,1.5311158798283262,0.8,True
0.8,1.0,1.4377682403433476,1.5472103004291846,0.8,True
0.8,1.0,1.4506437768240343,1.5633047210300433,0.8,True
0.8,1.0,1.463519313304721,1.5793991416309017,0.8,True
0.8,1.0,1.4763948497854078,1.59549356223176,0.8,True
0.8,1.0,1.4892703862660945,1.6115879828326185,0.8,True
0.8,1.0,1.5021459227467813,1.627682403433477,0.8,True
0.8,1.0,1.5150214592274678,1.643776824034335,0.8,True
0.8,1.0,1.5278969957081545,1.6598712446351933,0.8,True
0.8,1.0,1.5407725321888412,1.6759656652360515,0.8,True
0.8,1.0,1.5536480686695278,1.6920600858369095,0.8,True
0.8,1.0,1.5665236051502145,1.708154506437768,0.8,True
0.8,1.0,1.5793991416309012,1.724248927038626,0.8,True
0.8,1.0,1.592274678111588,1.7403433476394847,0.8,True
0.8,1.0,1.6051502145922747,1.7564377682403431,0.8,True
0.8,1.0,1.6180257510729614,1.7725321888412016,0.8,True
0.8,1.0,1.6309012875536482,1.7886266094420598,0.8,True
0.8,1.0,1.643776824034335,1.8047210300429182,0.8,True
0.8,1.0,1.6566523605150214,1.8208154506437766,0.8,True
0.8,1.0,1.6695278969957081,1.8369098712446352,0.8,True
0.8,1.0,1.6824034334763949,1.8530042918454936,0.8,True
0.8,1.0,1.6952789699570814,1.869098712446352,0.8,True
0.8,1.0,1.7081545064377681,1.8851931330472105,0.8,True
0.8,1.0,1.7210300429184548,1.901287553648069,0.8,True
0.8,1.0,1.7339055793991416,1.917381974248927,0.8,True
0.8,1.0,1.7467811158798283,1.9334763948497857,0.8,True
0.8,1.0,1.759656652360515,1.9495708154506441,0.8,True
0.8,1.0,1.7725321888412018,1.9656652360515026,0.8,True
0.8,1.0,1.7854077253218885,1.9817596566523608,0.8,True
0.8,1.0,1.7982832618025753,1.9978540772532192,0.8,True
0.8,1.0,1.8111587982832618,2.013948497854077,0.8,True
0.8,1.0,1.8240343347639485,2.0300429184549356,0.8,True
0.8,1.0,1.8369098712446352,2.046137339055794,0.8,True
0.8,1.0,1.8497854077253217,2.062231759656652,0.8,True
0.8,1.0,1.8626609442060085,2.0783261802575104,0.8,True
0.8,1.0,1.8755364806866952,2.094420600858369,0.8,True
0.8,1.0,1.888412017167382,2.1105150214592268,0.8,True
0.8,1.0,1.9012875536480687,2.1266094420600856,0.8,True
0.8,1.0,1.9141630901287554,2.142703862660944,0.8,True
0.8,1.0,1.9270386266094421,2.1587982832618025,0.8,True
0.8,1.0,1.9399141630901289,2.174892703862661,0.8,True
0.8,1.0,1.9527896995708156,2.1909871244635193,0.8,True
0.8,1.0,1.9656652360515021,2.2070815450643777,0.8,True
0.8,1.0,1.9785407725321889,2.223175965665236,0.8,True
0.8,1.0,1.9914163090128756,2.2392703862660945,0.8,True
0.8,1.0,2.0042918454935625,2.255364806866953,0.8,True
0.8,1.0,2.017167381974249,2.2714592274678114,0.8,True
0.8,1.0,2.0300429184549356,2.28755364806867,0.8,True
0.8,1.0,2.0429184549356223,2.303648068669528,0.8,True
0.8,1.0,2.055793991416309,2.319742489270386,0.8,True
0.8,1.0,2.0686695278969958,2.335836909871245,0.8,True
0.8,1.0,2.0815450643776825,2.3519313304721035,0.8,True
0.8,1.0,2.094420600858369,2.3680257510729605,0.8,True
0.8,1.0,2.1072961373390555,2.384120171673819,0.8,True
0.8,1.0,2.1201716738197423,2.4002145922746774,0.8,True
0.8,1.0,2.133047210300429,2.416309012875536,0.8,True
0.8,1.0,2.1459227467811157,2.432403433476394,0.8,True
0.8,1.0,2.1587982832618025,2.448497854077253,0.8,True
0.8,1.0,2.171673819742489,2.464592274678111,0.8,True
0.8,1.0,2.184549356223176,2.4806866952789695,0.8,True
0.8,1.0,2.1974248927038627,2.496781115879828,0.8,True
0.8,1.0,2.2103004291845494,2.5128755364806863,0.8,True
0.8,1.0,2.223175965665236,2.528969957081545,0.8,True
