turnover_cap,no_external_width,D44_width,D398_width,D577_width
0.7598597194388778,4.0569953467989235,3.689439251935261,,
0.7618436873747495,4.089637653000796,3.7191242270166103,,
0.7638276553106212,4.122809495326079,3.74929076325148,,
0.765811623246493,4.1565238646562035,3.7799506745720457,,
0.7677955911823647,4.190794180309073,3.8111161645314247,,
0.7697795591182365,4.225634307848082,3.8427998424992262,,
0.7717635270541082,4.261058577786895,3.8750147406717206,,
0.77374749498998,4.297081805243039,3.9077743319448417,,
0.7757314629258517,4.333719310596884,3.941092548701516,,
0.7777154308617235,4.370986941216578,3.9749838025683495,,
0.7796993987975952,4.408901094313636,4.009463005200549,,
0.7816833667334669,4.447478740998435,4.044545590158032,,
0.7836673346693387,4.486737451609771,4.080247535940177,,
0.7856513026052104,4.526695422397886,4.116585390251415,,
0.7876352705410822,4.5673715036461155,4.153576295575116,,
0.7896192384769539,4.608785229322463,4.191238016138772,,
0.7916032064128257,4.650956848359083,4.229588966359636,,
0.7935871743486974,4.693907357664922,4.268648240866471,,
0.7955711422845692,4.7376585369846005,4.308435646200284,,
0.7975551102204409,4.782232985725111,4.348971734304594,,
0.7995390781563126,4.827654161881182,4.390277837924234,,
0.8015230460921844,4.8739464232001595,4.432376108040772,,
0.8035070140280561,4.921135070738207,4.475289553482601,,
0.8054909819639279,4.969246394971446,4.5190420828584985,,
0.8074749498997996,5.018307724638636,4.563658548975249,,
0.8094589178356714,5.068347478506041,4.609164795912714,,
0.8114428857715431,5.119395220260508,4.655587708943707,,
0.8134268537074149,5.171481716753562,4.702955267501271,,
0.8154108216432866,5.224638999837612,4.751296601412651,,
0.8173947895791583,5.2789004320554245,4.800642050637428,,
0.8193787575150301,5.334300776465943,4.851023228767242,,
0.8213627254509018,5.390876270913528,4.902473090566383,,
0.8233466933867736,5.448664707074048,4.955026003856462,,
0.8253306613226453,5.507705514640161,5.008717826074657,,
0.8273146292585171,5.568039851039845,5.06358598586392,,
0.8292985971943888,5.629710697117199,5.119669570085277,,
0.8312825651302606,5.692762959242939,5.177009416677304,,
0.8332665330661323,5.75724357836439,5.2356482138263996,,
0.835250501002004,5.823201646551481,5.295630605953933,,
0.8372344689378758,5.890688531646875,5.3570033070733105,,
0.8392184368737475,5.9597580106853805,5.419815222121833,,
0.8412024048096193,6.030466412810933,5.484117576929676,,
0.843186372745491,6.10287277248939,5.5499640575518985,,
0.8451703406813628,6.177038993893019,5.61741095976,,
0.8471543086172345,6.253030027418677,5.686517349567892,,
